3/19/2023,Miami Heat,Detroit Pistons
3/19/2023,New Orleans Pelicans,Houston Rockets
3/19/2023,Toronto Raptors,Milwaukee Bucks
3/19/2023,Los Angeles Clippers,Portland Trail Blazers
3/19/2023,Orlando Magic,Los Angeles Lakers
3/20/2023,Indiana Pacers,Charlotte Hornets
3/20/2023,Chicago Bulls,Philadelphia 76ers
3/20/2023,Minnesota Timberwolves,New York Knicks
3/20/2023,Golden State Warriors,Houston Rockets
3/20/2023,Dallas Mavericks,Memphis Grizzlies
3/20/2023,Sacramento Kings,Utah Jazz
3/21/2023,Washington Wizards,Orlando Magic
3/21/2023,Detroit Pistons,Atlanta Hawks
3/21/2023,Cleveland Cavaliers,Brooklyn Nets
3/21/2023,San Antonio Spurs,New Orleans Pelicans
3/21/2023,Boston Celtics,Sacramento Kings
3/21/2023,Oklahoma City Thunder,Los Angeles Clippers
3/22/2023,Denver Nuggets,Washington Wizards
3/22/2023,Golden State Warriors,Dallas Mavericks
3/22/2023,New York Knicks,Miami Heat
3/22/2023,Indiana Pacers,Toronto Raptors
3/22/2023,Philadelphia 76ers,Chicago Bulls
3/22/2023,Houston Rockets,Memphis Grizzlies
3/22/2023,San Antonio Spurs,Milwaukee Bucks
3/22/2023,Atlanta Hawks,Minnesota Timberwolves
3/22/2023,Portland Trail Blazers,Utah Jazz
3/22/2023,Phoenix Suns,Los Angeles Lakers
3/23/2023,New York Knicks,Orlando Magic
3/23/2023,Cleveland Cavaliers,Brooklyn Nets
3/23/2023,Charlotte Hornets,New Orleans Pelicans
3/23/2023,Oklahoma City Thunder,Los Angeles Clippers
3/24/2023,Indiana Pacers,Boston Celtics
3/24/2023,San Antonio Spurs,Washington Wizards
3/24/2023,Detroit Pistons,Toronto Raptors
3/24/2023,Houston Rockets,Memphis Grizzlies
3/24/2023,Charlotte Hornets,Dallas Mavericks
3/24/2023,Milwaukee Bucks,Utah Jazz
3/24/2023,Philadelphia 76ers,Golden State Warriors
3/24/2023,Chicago Bulls,Portland Trail Blazers
3/24/2023,Phoenix Suns,Sacramento Kings
3/24/2023,Oklahoma City Thunder,Los Angeles Lakers
3/25/2023,Indiana Pacers,Atlanta Hawks
3/25/2023,Brooklyn Nets,Miami Heat
3/25/2023,Milwaukee Bucks,Denver Nuggets
3/25/2023,Philadelphia 76ers,Phoenix Suns
3/25/2023,Utah Jazz,Sacramento Kings
3/25/2023,New Orleans Pelicans,Los Angeles Clippers
3/26/2023,Dallas Mavericks,Charlotte Hornets
3/26/2023,Chicago Bulls,Los Angeles Lakers
3/26/2023,Memphis Grizzlies,Atlanta Hawks
3/26/2023,San Antonio Spurs,Boston Celtics
3/26/2023,Houston Rockets,Cleveland Cavaliers
3/26/2023,Brooklyn Nets,Orlando Magic
3/26/2023,Washington Wizards,Toronto Raptors
3/26/2023,Oklahoma City Thunder,Portland Trail Blazers
3/26/2023,Minnesota Timberwolves,Golden State Warriors
3/27/2023,Milwaukee Bucks,Detroit Pistons
3/27/2023,Dallas Mavericks,Indiana Pacers
3/27/2023,Houston Rockets,New York Knicks
3/27/2023,Phoenix Suns,Utah Jazz
3/27/2023,Philadelphia 76ers,Denver Nuggets
3/27/2023,New Orleans Pelicans,Portland Trail Blazers
3/27/2023,Minnesota Timberwolves,Sacramento Kings
3/27/2023,Chicago Bulls,Los Angeles Clippers
3/28/2023,Boston Celtics,Washington Wizards
3/28/2023,Cleveland Cavaliers,Atlanta Hawks
3/28/2023,Miami Heat,Toronto Raptors
3/28/2023,Orlando Magic,Memphis Grizzlies
3/28/2023,Charlotte Hornets,Oklahoma City Thunder
3/28/2023,New Orleans Pelicans,Golden State Warriors
3/29/2023,Milwaukee Bucks,Indiana Pacers
3/29/2023,Houston Rockets,Brooklyn Nets
3/29/2023,Miami Heat,New York Knicks
3/29/2023,Dallas Mavericks,Philadelphia 76ers
3/29/2023,Los Angeles Lakers,Chicago Bulls
3/29/2023,Los Angeles Clippers,Memphis Grizzlies
3/29/2023,Detroit Pistons,Oklahoma City Thunder
3/29/2023,Utah Jazz,San Antonio Spurs
3/29/2023,Minnesota Timberwolves,Phoenix Suns
3/29/2023,Sacramento Kings,Portland Trail Blazers
3/30/2023,Boston Celtics,Milwaukee Bucks
3/30/2023,New Orleans Pelicans,Denver Nuggets
3/31/2023,Chicago Bulls,Charlotte Hornets
3/31/2023,Oklahoma City Thunder,Indiana Pacers
3/31/2023,Toronto Raptors,Philadelphia 76ers
3/31/2023,Orlando Magic,Washington Wizards
3/31/2023,Utah Jazz,Boston Celtics
3/31/2023,Atlanta Hawks,Brooklyn Nets
3/31/2023,New York Knicks,Cleveland Cavaliers
3/31/2023,Detroit Pistons,Houston Rockets
3/31/2023,Los Angeles Clippers,Memphis Grizzlies
3/31/2023,Los Angeles Lakers,Minnesota Timberwolves
3/31/2023,San Antonio Spurs,Golden State Warriors
3/31/2023,Sacramento Kings,Portland Trail Blazers
3/31/2023,Denver Nuggets,Phoenix Suns
4/1/2023,Dallas Mavericks,Miami Heat
4/1/2023,Los Angeles Clippers,New Orleans Pelicans
4/2/2023,Toronto Raptors,Charlotte Hornets
4/2/2023,Utah Jazz,Brooklyn Nets
4/2/2023,Memphis Grizzlies,Chicago Bulls
4/2/2023,Portland Trail Blazers,Minnesota Timberwolves
4/2/2023,Dallas Mavericks,Atlanta Hawks
4/2/2023,San Antonio Spurs,Sacramento Kings
4/2/2023,Detroit Pistons,Orlando Magic
4/2/2023,Washington Wizards,New York Knicks
4/2/2023,Los Angeles Lakers,Houston Rockets
4/2/2023,Phoenix Suns,Oklahoma City Thunder
4/2/2023,Philadelphia 76ers,Milwaukee Bucks
4/2/2023,Indiana Pacers,Cleveland Cavaliers
4/2/2023,Golden State Warriors,Denver Nuggets
4/4/2023,Toronto Raptors,Charlotte Hornets
4/4/2023,Milwaukee Bucks,Washington Wizards
4/4/2023,Cleveland Cavaliers,Orlando Magic
4/4/2023,Miami Heat,Detroit Pistons
4/4/2023,Minnesota Timberwolves,Brooklyn Nets
4/4/2023,Denver Nuggets,Houston Rockets
4/4/2023,Portland Trail Blazers,Memphis Grizzlies
4/4/2023,Sacramento Kings,New Orleans Pelicans
4/4/2023,Boston Celtics,Philadelphia 76ers
4/4/2023,Atlanta Hawks,Chicago Bulls
4/4/2023,Los Angeles Lakers,Utah Jazz
4/4/2023,Oklahoma City Thunder,Golden State Warriors
4/4/2023,San Antonio Spurs,Phoenix Suns
4/5/2023,Brooklyn Nets,Detroit Pistons
4/5/2023,New York Knicks,Indiana Pacers
4/5/2023,Washington Wizards,Atlanta Hawks
4/5/2023,Toronto Raptors,Boston Celtics
4/5/2023,Chicago Bulls,Milwaukee Bucks
4/5/2023,Memphis Grizzlies,New Orleans Pelicans
4/5/2023,Sacramento Kings,Dallas Mavericks
4/5/2023,Los Angeles Lakers,Los Angeles Clippers
4/6/2023,Cleveland Cavaliers,Orlando Magic
4/6/2023,Miami Heat,Philadelphia 76ers
4/6/2023,Portland Trail Blazers,San Antonio Spurs
4/6/2023,Oklahoma City Thunder,Utah Jazz
4/6/2023,Denver Nuggets,Phoenix Suns
4/7/2023,Houston Rockets,Charlotte Hornets
4/7/2023,Miami Heat,Washington Wizards
4/7/2023,Detroit Pistons,Indiana Pacers
4/7/2023,Orlando Magic,Brooklyn Nets
4/7/2023,Toronto Raptors,Boston Celtics
4/7/2023,Philadelphia 76ers,Atlanta Hawks
4/7/2023,Memphis Grizzlies,Milwaukee Bucks
4/7/2023,New York Knicks,New Orleans Pelicans
4/7/2023,Chicago Bulls,Dallas Mavericks
4/7/2023,Golden State Warriors,Sacramento Kings
4/7/2023,Phoenix Suns,Los Angeles Lakers
4/8/2023,Denver Nuggets,Utah Jazz
4/8/2023,Portland Trail Blazers,Los Angeles Clippers
4/8/2023,Minnesota Timberwolves,San Antonio Spurs
4/9/2023,Atlanta Hawks,Boston Celtics
4/9/2023,Philadelphia 76ers,Brooklyn Nets
4/9/2023,Detroit Pistons,Chicago Bulls
4/9/2023,Charlotte Hornets,Cleveland Cavaliers
4/9/2023,Orlando Magic,Miami Heat
4/9/2023,Indiana Pacers,New York Knicks
4/9/2023,Milwaukee Bucks,Toronto Raptors
4/9/2023,Houston Rockets,Washington Wizards
4/9/2023,San Antonio Spurs,Dallas Mavericks
4/9/2023,Sacramento Kings,Denver Nuggets
4/9/2023,Utah Jazz,Los Angeles Lakers
4/9/2023,New Orleans Pelicans,Minnesota Timberwolves
4/9/2023,Memphis Grizzlies,Oklahoma City Thunder
4/9/2023,Los Angeles Clippers,Phoenix Suns
4/9/2023,Golden State Warriors,Portland Trail Blazers
